TIME,DEPTH,LATITUDE,LONGITUDE,CHL,station
2014-02-18 06:59:59.999996672,40.0,33.52017,-122.50433,2.0701354153846148,CCE1
2014-02-19 06:59:59.999996672,20.0,33.52017,-122.50433,1.687536846769802,CCE1
2014-02-19 06:59:59.999996672,40.0,33.52017,-122.50433,1.5429053769230774,CCE1
2014-02-19 06:59:59.999996672,15.0,34.3245,-120.8155,0.8913849366615576,CCE2
2014-02-20 06:59:59.999996672,15.0,34.3245,-120.8155,0.8534145590179315,CCE2
2014-02-20 06:59:59.999996672,40.0,33.52017,-122.50433,1.4055427615384612,CCE1
2014-02-20 06:59:59.999996672,20.0,33.52017,-122.50433,1.449029647261206,CCE1
2014-02-21 06:59:59.999996672,15.0,34.3245,-120.8155,1.336462982844894,CCE2
2014-02-21 06:59:59.999996672,20.0,33.52017,-122.50433,1.6413612425960074,CCE1
2014-02-21 06:59:59.999996672,40.0,33.52017,-122.50433,1.5934063384615382,CCE1
2014-02-22 06:59:59.999996672,15.0,34.3245,-120.8155,1.0173078552012678,CCE2
2014-02-22 06:59:59.999996672,20.0,33.52017,-122.50433,1.950454777147901,CCE1
2014-02-22 06:59:59.999996672,40.0,33.52017,-122.50433,1.4661439153846152,CCE1
2014-02-23 06:59:59.999996672,20.0,33.52017,-122.50433,1.9610237635511774,CCE1
2014-02-23 06:59:59.999996672,40.0,33.52017,-122.50433,1.864091492307692,CCE1
2014-02-23 06:59:59.999996672,15.0,34.3245,-120.8155,2.5093133231458764,CCE2
2014-02-24 06:59:59.999996672,15.0,34.3245,-120.8155,1.272172688149309,CCE2
2014-02-24 06:59:59.999996672,40.0,33.52017,-122.50433,1.4358433384615388,CCE1
2014-02-24 06:59:59.999996672,20.0,33.52017,-122.50433,1.735915475100281,CCE1
2014-02-25 06:59:59.999996672,15.0,34.3245,-120.8155,1.8351657957998004,CCE2
2014-02-25 06:59:59.999996672,20.0,33.52017,-122.50433,1.549887343901006,CCE1
2014-02-25 06:59:59.999996672,40.0,33.52017,-122.50433,1.2439396846153847,CCE1
2014-02-26 06:59:59.999996672,20.0,33.52017,-122.50433,1.7055779686697887,CCE1
2014-02-26 06:59:59.999996672,40.0,33.52017,-122.50433,1.1691982615384617,CCE1
2014-02-26 06:59:59.999996672,15.0,34.3245,-120.8155,1.1438543813914681,CCE2
2014-02-27 06:59:59.999996672,15.0,34.3245,-120.8155,0.981831908159607,CCE2
2014-02-27 06:59:59.999996672,20.0,33.52017,-122.50433,1.5329022245314856,CCE1
2014-02-27 06:59:59.999996672,40.0,33.52017,-122.50433,1.1954587615384613,CCE1
2014-02-28 06:59:59.999996672,20.0,33.52017,-122.50433,1.7176570546848495,CCE1
2014-02-28 06:59:59.999996672,40.0,33.52017,-122.50433,1.4439234923076922,CCE1
2014-02-28 06:59:59.999996672,15.0,34.3245,-120.8155,0.9604018099277457,CCE2
2014-03-01 06:59:59.999996672,40.0,33.52017,-122.50433,1.3287813000000002,CCE1
2014-03-01 06:59:59.999996672,20.0,33.52017,-122.50433,1.54295419354625,CCE1
2014-03-01 06:59:59.999996672,15.0,34.3245,-120.8155,1.024429821990001,CCE2
2014-03-02 06:59:59.999996672,20.0,33.52017,-122.50433,1.73520603345809,CCE1
2014-03-02 06:59:59.999996672,40.0,33.52017,-122.50433,1.1833385307692308,CCE1
2014-03-02 06:59:59.999996672,15.0,34.3245,-120.8155,1.2896979002287279,CCE2
2014-03-03 06:59:59.999996672,20.0,33.52017,-122.50433,1.8937213294567938,CCE1
2014-03-03 06:59:59.999996672,40.0,33.52017,-122.50433,1.058096146153846,CCE1
2014-03-03 06:59:59.999996672,15.0,34.3245,-120.8155,1.5632361181733372,CCE2
2014-03-04 06:59:59.999996672,20.0,33.52017,-122.50433,2.3467734024559914,CCE1
2014-03-04 06:59:59.999996672,40.0,33.52017,-122.50433,0.975274569230769,CCE1
2014-03-04 06:59:59.999996672,15.0,34.3245,-120.8155,1.2799182625885348,CCE2
2014-03-05 06:59:59.999996672,20.0,33.52017,-122.50433,2.410778522244139,CCE1
2014-03-05 06:59:59.999996672,40.0,33.52017,-122.50433,0.9974949923076921,CCE1
2014-03-05 06:59:59.999996672,15.0,34.3245,-120.8155,0.5279591570037319,CCE2
2014-03-06 06:59:59.999996672,15.0,34.3245,-120.8155,0.41280080877187036,CCE2
2014-03-06 06:59:59.999996672,20.0,33.52017,-122.50433,2.2591249783416996,CCE1
2014-03-06 06:59:59.999996672,40.0,33.52017,-122.50433,1.058096146153846,CCE1
2014-03-07 06:59:59.999996672,15.0,34.3245,-120.8155,0.7497434311282443,CCE2
2014-03-07 06:59:59.999996672,20.0,33.52017,-122.50433,1.622159685712479,CCE1
2014-03-07 06:59:59.999996672,40.0,33.52017,-122.50433,1.0500159923076924,CCE1
2014-03-08 06:59:59.999996672,20.0,33.52017,-122.50433,1.6993244502894376,CCE1
2014-03-08 06:59:59.999996672,40.0,33.52017,-122.50433,1.0055751461538465,CCE1
2014-03-08 06:59:59.999996672,15.0,34.3245,-120.8155,0.6511253623081472,CCE2
2014-03-09 06:59:59.999996672,15.0,34.3245,-120.8155,1.0955798008409923,CCE2
2014-03-09 06:59:59.999996672,20.0,33.52017,-122.50433,1.8379806459704808,CCE1
2014-03-09 06:59:59.999996672,40.0,33.52017,-122.50433,0.9449739923076924,CCE1
2014-03-10 06:59:59.999996672,40.0,33.52017,-122.50433,0.7813508769230773,CCE1
2014-03-10 06:59:59.999996672,15.0,34.3245,-120.8155,1.7137071731973657,CCE2
2014-03-10 06:59:59.999996672,20.0,33.52017,-122.50433,1.9799068139929852,CCE1
2014-03-11 06:59:59.999996672,15.0,34.3245,-120.8155,1.6757367955537394,CCE2
2014-03-11 06:59:59.999996672,40.0,33.52017,-122.50433,1.2722202230769228,CCE1
2014-03-11 06:59:59.999996672,20.0,33.52017,-122.50433,1.9403893947758148,CCE1
2014-03-12 06:59:59.999996672,20.0,33.52017,-122.50433,1.989480250469976,CCE1
2014-03-12 06:59:59.999996672,40.0,33.52017,-122.50433,1.191418684615385,CCE1
2014-03-12 06:59:59.999996672,15.0,34.3245,-120.8155,2.514401226733642,CCE2
2014-03-13 06:59:59.999996672,40.0,33.52017,-122.50433,1.5469454538461536,CCE1
2014-03-13 06:59:59.999996672,20.0,33.52017,-122.50433,2.233001534776205,CCE1
2014-03-13 06:59:59.999996672,15.0,34.3245,-120.8155,2.264163929972369,CCE2
2014-03-14 06:59:59.999996672,15.0,34.3245,-120.8155,1.683121044975803,CCE2
2014-03-14 06:59:59.999996672,40.0,33.52017,-122.50433,1.4600838,CCE1
2014-03-14 06:59:59.999996672,20.0,33.52017,-122.50433,2.6057531894226638,CCE1
2014-03-15 06:59:59.999996672,40.0,33.52017,-122.50433,0.605607530769231,CCE1
2014-03-15 06:59:59.999996672,15.0,34.3245,-120.8155,1.4852612996851164,CCE2
2014-03-15 06:59:59.999996672,20.0,33.52017,-122.50433,2.563922862939581,CCE1
2014-03-16 06:59:59.999996672,20.0,33.52017,-122.50433,2.378054242586231,CCE1
2014-03-16 06:59:59.999996672,15.0,34.3245,-120.8155,1.5520460249826675,CCE2
2014-03-16 06:59:59.999996672,40.0,33.52017,-122.50433,1.088396723076923,CCE1
2014-03-17 06:59:59.999996672,20.0,33.52017,-122.50433,2.1749584508729836,CCE1
2014-03-17 06:59:59.999996672,40.0,33.52017,-122.50433,1.3207011461538463,CCE1
2014-03-17 06:59:59.999996672,15.0,34.3245,-120.8155,1.301808728221394,CCE2
2014-03-18 06:59:59.999996672,40.0,33.52017,-122.50433,1.8802518000000001,CCE1
2014-03-18 06:59:59.999996672,20.0,33.52017,-122.50433,2.0371025951430566,CCE1
2014-03-18 06:59:59.999996672,15.0,34.3245,-120.8155,1.0405445785189438,CCE2
2014-03-19 06:59:59.999996672,15.0,34.3245,-120.8155,0.9584667891106119,CCE2
2014-03-19 06:59:59.999996672,20.0,33.52017,-122.50433,1.874123781179942,CCE1
2014-03-19 06:59:59.999996672,40.0,33.52017,-122.50433,1.5590656846153845,CCE1
2014-03-20 06:59:59.999996672,40.0,33.52017,-122.50433,1.2297994153846152,CCE1
2014-03-20 06:59:59.999996672,15.0,34.3245,-120.8155,0.895685992349339,CCE2
2014-03-20 06:59:59.999996672,20.0,33.52017,-122.50433,2.138634034295802,CCE1
2014-03-21 06:59:59.999996672,15.0,34.3245,-120.8155,0.32291324705865393,CCE2
2014-03-21 06:59:59.999996672,40.0,33.52017,-122.50433,0.9207335307692309,CCE1
2014-03-21 06:59:59.999996672,20.0,33.52017,-122.50433,1.8307396168098364,CCE1
2014-03-22 06:59:59.999996672,40.0,33.52017,-122.50433,1.1287974923076922,CCE1
2014-03-22 06:59:59.999996672,15.0,34.3245,-120.8155,0.34834727382679204,CCE2
2014-03-22 06:59:59.999996672,20.0,33.52017,-122.50433,1.5076119135380328,CCE1
2014-03-23 06:59:59.999996672,20.0,33.52017,-122.50433,1.593071242103092,CCE1
2014-03-23 06:59:59.999996672,40.0,33.52017,-122.50433,1.3308013384615383,CCE1
2014-03-23 06:59:59.999996672,15.0,34.3245,-120.8155,0.4068618594184603,CCE2
2014-03-24 06:59:59.999996672,15.0,34.3245,-120.8155,0.5701315479513048,CCE2
2014-03-24 06:59:59.999996672,40.0,33.52017,-122.50433,0.9591142615384616,CCE1
2014-03-24 06:59:59.999996672,20.0,33.52017,-122.50433,1.4123867242423043,CCE1
2014-03-25 06:59:59.999996672,20.0,33.52017,-122.50433,1.5164290663576239,CCE1
2014-03-25 06:59:59.999996672,40.0,33.52017,-122.50433,1.0762764923076924,CCE1
2014-03-25 06:59:59.999996672,15.0,34.3245,-120.8155,0.06627663354297278,CCE2
2014-03-26 06:59:59.999996672,20.0,33.52017,-122.50433,1.7956143172985832,CCE1
2014-03-26 06:59:59.999996672,40.0,33.52017,-122.50433,1.2661601076923081,CCE1
2014-03-26 06:59:59.999996672,15.0,34.3245,-120.8155,0.24884331472287577,CCE2
2014-03-27 06:59:59.999996672,15.0,34.3245,-120.8155,0.32941160619689647,CCE2
2014-03-27 06:59:59.999996672,40.0,33.52017,-122.50433,1.062136223076923,CCE1
2014-03-27 06:59:59.999996672,20.0,33.52017,-122.50433,2.065308672907005,CCE1
2014-03-28 06:59:59.999996672,15.0,34.3245,-120.8155,0.5698692653179761,CCE2
2014-03-28 06:59:59.999996672,40.0,33.52017,-122.50433,1.2944406461538462,CCE1
2014-03-28 06:59:59.999996672,20.0,33.52017,-122.50433,1.8260039191687845,CCE1
2014-03-29 06:59:59.999996672,15.0,34.3245,-120.8155,1.1273489464978796,CCE2
2014-03-29 06:59:59.999996672,40.0,33.52017,-122.50433,1.359081876923077,CCE1
2014-03-29 06:59:59.999996672,20.0,33.52017,-122.50433,1.5754536507928507,CCE1
2014-03-30 06:59:59.999996672,15.0,34.3245,-120.8155,1.5304526865013113,CCE2
2014-03-30 06:59:59.999996672,40.0,33.52017,-122.50433,0.9550741846153848,CCE1
2014-03-30 06:59:59.999996672,20.0,33.52017,-122.50433,0.6298348712987755,CCE1
2014-03-31 06:59:59.999996672,20.0,33.52017,-122.50433,0.8074914688084781,CCE1
2014-03-31 06:59:59.999996672,40.0,33.52017,-122.50433,1.1833385307692308,CCE1
2014-03-31 06:59:59.999996672,15.0,34.3245,-120.8155,0.9714635073870974,CCE2
2014-04-01 06:59:59.999996672,20.0,33.52017,-122.50433,0.8518767545478515,CCE1
2014-04-01 06:59:59.999996672,40.0,33.52017,-122.50433,1.524725030769231,CCE1
2014-04-01 06:59:59.999996672,15.0,34.3245,-120.8155,1.570293887096413,CCE2
2014-04-02 06:59:59.999996672,40.0,33.52017,-122.50433,1.1772784153846152,CCE1
2014-04-02 06:59:59.999996672,20.0,33.52017,-122.50433,0.3918887454724074,CCE1
2014-04-02 06:59:59.999996672,15.0,34.3245,-120.8155,1.0554121197469042,CCE2
2014-04-03 06:59:59.999996672,40.0,33.52017,-122.50433,1.2621200307692308,CCE1
2014-04-03 06:59:59.999996672,20.0,33.52017,-122.50433,0.6124537605359324,CCE1
2014-04-03 06:59:59.999996672,15.0,34.3245,-120.8155,1.0339820215150421,CCE2
2014-04-04 06:59:59.999996672,40.0,33.52017,-122.50433,0.9429539538461538,CCE1
2014-04-04 06:59:59.999996672,15.0,34.3245,-120.8155,3.2068956585772987,CCE2
2014-04-04 06:59:59.999996672,20.0,33.52017,-122.50433,0.8915592560539285,CCE1
2014-04-05 06:59:59.999996672,20.0,33.52017,-122.50433,0.8863366687106305,CCE1
2014-04-05 06:59:59.999996672,40.0,33.52017,-122.50433,1.0096152230769229,CCE1
2014-04-05 06:59:59.999996672,15.0,34.3245,-120.8155,1.887053626521908,CCE2
2014-04-06 06:59:59.999996672,15.0,34.3245,-120.8155,0.8704500503488697,CCE2
2014-04-06 06:59:59.999996672,20.0,33.52017,-122.50433,0.7799243884836666,CCE1
2014-04-06 06:59:59.999996672,40.0,33.52017,-122.50433,0.7126695692307691,CCE1
2014-04-07 06:59:59.999996672,40.0,33.52017,-122.50433,0.650048376923077,CCE1
2014-04-07 06:59:59.999996672,15.0,34.3245,-120.8155,0.9758287609405376,CCE2
2014-04-07 06:59:59.999996672,20.0,33.52017,-122.50433,0.713828474564244,CCE1
2014-04-08 06:59:59.999996672,40.0,33.52017,-122.50433,0.8702325692307691,CCE1
2014-04-08 06:59:59.999996672,20.0,33.52017,-122.50433,0.740667567251869,CCE1
2014-04-08 06:59:59.999996672,15.0,34.3245,-120.8155,0.7862391553557351,CCE2
2014-04-09 06:59:59.999996672,20.0,33.52017,-122.50433,0.6856775959799739,CCE1
2014-04-09 06:59:59.999996672,40.0,33.52017,-122.50433,1.017695376923077,CCE1
2014-04-09 06:59:59.999996672,15.0,34.3245,-120.8155,0.5828659835944615,CCE2
2014-04-10 06:59:59.999996672,40.0,33.52017,-122.50433,1.0863766846153848,CCE1
2014-04-10 06:59:59.999996672,20.0,33.52017,-122.50433,0.7271916864926978,CCE1
2014-04-10 06:59:59.999996672,15.0,34.3245,-120.8155,0.10657820153907041,CCE2
2014-04-11 06:59:59.999996672,20.0,33.52017,-122.50433,0.8388107937894542,CCE1
2014-04-11 06:59:59.999996672,40.0,33.52017,-122.50433,0.8944730307692309,CCE1
2014-04-11 06:59:59.999996672,15.0,34.3245,-120.8155,0.4462775371307388,CCE2
2014-04-12 06:59:59.999996672,40.0,33.52017,-122.50433,0.8318518384615385,CCE1
2014-04-12 06:59:59.999996672,20.0,33.52017,-122.50433,0.7604524835895483,CCE1
2014-04-12 06:59:59.999996672,15.0,34.3245,-120.8155,0.7914902991929951,CCE2
2014-04-13 06:59:59.999996672,20.0,33.52017,-122.50433,1.2543393331455437,CCE1
2014-04-13 06:59:59.999996672,40.0,33.52017,-122.50433,0.6197478000000001,CCE1
2014-04-13 06:59:59.999996672,15.0,34.3245,-120.8155,1.5639936127258387,CCE2
2014-04-14 06:59:59.999996672,40.0,33.52017,-122.50433,0.9914348769230773,CCE1
2014-04-14 06:59:59.999996672,20.0,33.52017,-122.50433,0.654779333885733,CCE1
2014-04-14 06:59:59.999996672,15.0,34.3245,-120.8155,3.5025866247880963,CCE2
2014-04-15 06:59:59.999996672,15.0,34.3245,-120.8155,4.018715607438588,CCE2
2014-04-15 06:59:59.999996672,20.0,33.52017,-122.50433,0.8195953082984742,CCE1
2014-04-15 06:59:59.999996672,40.0,33.52017,-122.50433,1.1873786076923074,CCE1
2014-04-16 06:59:59.999996672,15.0,34.3245,-120.8155,2.0124519797949607,CCE2
2014-04-16 06:59:59.999996672,20.0,33.52017,-122.50433,0.9421409085410929,CCE1
2014-04-16 06:59:59.999996672,40.0,33.52017,-122.50433,0.9631543384615384,CCE1
2014-04-17 06:59:59.999996672,40.0,33.52017,-122.50433,0.6924691846153848,CCE1
2014-04-17 06:59:59.999996672,15.0,34.3245,-120.8155,1.8862667786219232,CCE2
2014-04-17 06:59:59.999996672,20.0,33.52017,-122.50433,0.8469542040961003,CCE1
2014-04-18 06:59:59.999996672,40.0,33.52017,-122.50433,0.7449901846153848,CCE1
2014-04-18 06:59:59.999996672,15.0,34.3245,-120.8155,1.3796551509782964,CCE2
2014-04-18 06:59:59.999996672,20.0,33.52017,-122.50433,0.8942904404850859,CCE1
2014-04-19 06:59:59.999996672,15.0,34.3245,-120.8155,0.5863453468640821,CCE2
2014-04-19 06:59:59.999996672,40.0,33.52017,-122.50433,0.7591304538461539,CCE1
2014-04-19 06:59:59.999996672,20.0,33.52017,-122.50433,0.7285999421412478,CCE1
2014-04-20 06:59:59.999996672,15.0,34.3245,-120.8155,0.5566451089263381,CCE2
2014-04-20 06:59:59.999996672,20.0,33.52017,-122.50433,0.8920600743636268,CCE1
2014-04-20 06:59:59.999996672,40.0,33.52017,-122.50433,0.7045894153846152,CCE1
2014-04-21 06:59:59.999996672,15.0,34.3245,-120.8155,0.41943305481212406,CCE2
2014-04-21 06:59:59.999996672,20.0,33.52017,-122.50433,1.0481029522504928,CCE1
2014-04-21 06:59:59.999996672,40.0,33.52017,-122.50433,0.7510503,CCE1
2014-04-22 06:59:59.999996672,15.0,34.3245,-120.8155,1.0127500080508505,CCE2
2014-04-22 06:59:59.999996672,20.0,33.52017,-122.50433,1.0241378405110089,CCE1
2014-04-22 06:59:59.999996672,40.0,33.52017,-122.50433,0.7752907615384613,CCE1
2014-04-23 06:59:59.999996672,15.0,34.3245,-120.8155,0.5502457921719306,CCE2
2014-04-23 06:59:59.999996672,20.0,33.52017,-122.50433,1.0181176989380858,CCE1
2014-04-23 06:59:59.999996672,40.0,33.52017,-122.50433,0.9025531846153848,CCE1
2014-04-24 06:59:59.999996672,20.0,33.52017,-122.50433,0.900519720640632,CCE1
2014-04-24 06:59:59.999996672,40.0,33.52017,-122.50433,0.8116514538461536,CCE1
2014-04-24 06:59:59.999996672,15.0,34.3245,-120.8155,0.4047635983518333,CCE2
2014-04-25 06:59:59.999996672,15.0,34.3245,-120.8155,0.25928140453173687,CCE2
2014-04-25 06:59:59.999996672,40.0,33.52017,-122.50433,0.8661924923076924,CCE1
2014-04-25 06:59:59.999996672,20.0,33.52017,-122.50433,1.0389366500527872,CCE1
2014-04-26 06:59:59.999996672,15.0,34.3245,-120.8155,0.7588701077704634,CCE2
2014-04-26 06:59:59.999996672,40.0,33.52017,-122.50433,0.8015512615384612,CCE1
2014-04-26 06:59:59.999996672,20.0,33.52017,-122.50433,1.0020511597933783,CCE1
2014-04-27 06:59:59.999996672,20.0,33.52017,-122.50433,1.1363208072114839,CCE1
2014-04-27 06:59:59.999996672,40.0,33.52017,-122.50433,0.892452992307692,CCE1
2014-04-27 06:59:59.999996672,15.0,34.3245,-120.8155,0.7732772815974254,CCE2
2014-04-28 06:59:59.999996672,20.0,33.52017,-122.50433,1.0665760826915271,CCE1
2014-04-28 06:59:59.999996672,40.0,33.52017,-122.50433,0.7894310307692309,CCE1
2014-04-28 06:59:59.999996672,15.0,34.3245,-120.8155,0.8373052936596816,CCE2
2014-04-29 06:59:59.999996672,20.0,33.52017,-122.50433,0.9478615284725989,CCE1
2014-04-29 06:59:59.999996672,40.0,33.52017,-122.50433,0.7752907615384613,CCE1
2014-04-29 06:59:59.999996672,15.0,34.3245,-120.8155,1.2872731586631139,CCE2
2014-04-30 06:59:59.999996672,15.0,34.3245,-120.8155,1.2134655089606654,CCE2
2014-04-30 06:59:59.999996672,40.0,33.52017,-122.50433,1.0479959538461538,CCE1
2014-04-30 06:59:59.999996672,20.0,33.52017,-122.50433,0.7204403327557898,CCE1
2014-05-01 06:59:59.999996672,15.0,34.32317,-120.8135,,CCE2
2014-05-01 06:59:59.999996672,20.0,33.52017,-122.50433,0.9488213792696389,CCE1
2014-05-01 06:59:59.999996672,40.0,33.52017,-122.50433,1.1011902999999998,CCE1
2014-05-02 06:59:59.999996672,15.0,34.32317,-120.8135,2.410743858223594,CCE2
2014-05-02 06:59:59.999996672,40.0,33.52017,-122.50433,1.0035551076923075,CCE1
2014-05-02 06:59:59.999996672,20.0,33.52017,-122.50433,1.257502844136227,CCE1
2014-05-03 06:59:59.999996672,15.0,34.32317,-120.8135,3.0240956079927503,CCE2
2014-05-03 06:59:59.999996672,20.0,33.52017,-122.50433,0.9311184610934555,CCE1
2014-05-03 06:59:59.999996672,40.0,33.52017,-122.50433,1.06054905,CCE1
2014-05-04 06:59:59.999996672,20.0,33.52017,-122.50433,0.5024743332422716,CCE1
2014-05-04 06:59:59.999996672,40.0,33.52017,-122.50433,1.017695376923077,CCE1
2014-05-04 06:59:59.999996672,15.0,34.32317,-120.8135,2.4572634925751577,CCE2
2014-05-05 06:59:59.999996672,15.0,34.32317,-120.8135,1.873944524558915,CCE2
2014-05-05 06:59:59.999996672,20.0,33.52017,-122.50433,0.5724810486083474,CCE1
2014-05-05 06:59:59.999996672,40.0,33.52017,-122.50433,0.9217435500000001,CCE1
2014-05-06 06:59:59.999996672,15.0,34.32317,-120.8135,2.0710032462121397,CCE2
2014-05-06 06:59:59.999996672,20.0,33.52017,-122.50433,0.5502373247478028,CCE1
2014-05-06 06:59:59.999996672,40.0,33.52017,-122.50433,1.0217354538461536,CCE1
2014-05-07 06:59:59.999996672,15.0,34.32317,-120.8135,3.8920169488324627,CCE2
2014-05-07 06:59:59.999996672,20.0,33.52017,-122.50433,0.4853975587400399,CCE1
2014-05-07 06:59:59.999996672,40.0,33.52017,-122.50433,1.4513303000000002,CCE1
2014-05-08 06:59:59.999996672,20.0,33.52017,-122.50433,0.5588669887197366,CCE1
2014-05-08 06:59:59.999996672,40.0,33.52017,-122.50433,1.088396723076923,CCE1
2014-05-08 06:59:59.999996672,15.0,34.32317,-120.8135,5.763865113631958,CCE2
2014-05-09 06:59:59.999996672,40.0,33.52017,-122.50433,1.2722202230769228,CCE1
2014-05-09 06:59:59.999996672,20.0,33.52017,-122.50433,0.5685254340441904,CCE1
2014-05-09 06:59:59.999996672,15.0,34.32317,-120.8135,2.781709092512033,CCE2
2014-05-10 06:59:59.999996672,40.0,33.52017,-122.50433,0.6561084923076923,CCE1
2014-05-10 06:59:59.999996672,20.0,33.52017,-122.50433,0.5353086932410567,CCE1
2014-05-10 06:59:59.999996672,15.0,34.32317,-120.8135,2.418214825811133,CCE2
2014-05-11 06:59:59.999996672,20.0,33.52017,-122.50433,0.4544314409325851,CCE1
2014-05-11 06:59:59.999996672,40.0,33.52017,-122.50433,0.4541046461538462,CCE1
2014-05-11 06:59:59.999996672,15.0,34.32317,-120.8135,1.8500088060103195,CCE2
2014-05-12 06:59:59.999996672,40.0,33.52017,-122.50433,0.6561084923076923,CCE1
2014-05-12 06:59:59.999996672,20.0,33.52017,-122.50433,0.7816493953527064,CCE1
2014-05-12 06:59:59.999996672,15.0,34.32317,-120.8135,2.6666984044961684,CCE2
2014-05-13 06:59:59.999996672,40.0,33.52017,-122.50433,0.7954911461538464,CCE1
2014-05-13 06:59:59.999996672,20.0,33.52017,-122.50433,0.5125559911379935,CCE1
2014-05-13 06:59:59.999996672,15.0,34.32317,-120.8135,6.739541391215538,CCE2
2014-05-14 06:59:59.999996672,15.0,34.32317,-120.8135,6.56564592939912,CCE2
2014-05-14 06:59:59.999996672,40.0,33.52017,-122.50433,1.359081876923077,CCE1
2014-05-14 06:59:59.999996672,20.0,33.52017,-122.50433,0.9863644129631808,CCE1
2014-05-15 06:59:59.999996672,15.0,34.32317,-120.8135,3.322448075467225,CCE2
2014-05-15 06:59:59.999996672,40.0,33.52017,-122.50433,1.2742402615384616,CCE1
2014-05-15 06:59:59.999996672,20.0,33.52017,-122.50433,0.4893698876331386,CCE1
2014-05-16 06:59:59.999996672,40.0,33.52017,-122.50433,1.2883805307692306,CCE1
2014-05-16 06:59:59.999996672,20.0,33.52017,-122.50433,0.5519394098079612,CCE1
2014-05-16 06:59:59.999996672,15.0,34.32317,-120.8135,9.772145645158743,CCE2
2014-05-17 06:59:59.999996672,40.0,33.52017,-122.50433,1.373222146153846,CCE1
2014-05-17 06:59:59.999996672,20.0,33.52017,-122.50433,0.6366477081401231,CCE1
2014-05-17 06:59:59.999996672,15.0,34.32317,-120.8135,8.47439639786763,CCE2
2014-05-18 06:59:59.999996672,20.0,33.52017,-122.50433,0.29130147328801814,CCE1
2014-05-18 06:59:59.999996672,40.0,33.52017,-122.50433,1.0508576749999998,CCE1
2014-05-18 06:59:59.999996672,15.0,34.32317,-120.8135,3.601747945435757,CCE2
2014-05-19 06:59:59.999996672,20.0,33.52017,-122.50433,0.35945387507021515,CCE1
2014-05-19 06:59:59.999996672,40.0,33.52017,-122.50433,1.1712182999999998,CCE1
2014-05-19 06:59:59.999996672,15.0,34.32317,-120.8135,3.70400726464674,CCE2
2014-05-20 06:59:59.999996672,20.0,33.52017,-122.50433,1.4724023176610967,CCE1
2014-05-20 06:59:59.999996672,40.0,33.52017,-122.50433,1.5105847615384618,CCE1
2014-05-20 06:59:59.999996672,15.0,34.32317,-120.8135,4.013726145724079,CCE2
2014-05-21 06:59:59.999996672,15.0,34.32317,-120.8135,6.279884868507972,CCE2
2014-05-21 06:59:59.999996672,20.0,33.52017,-122.50433,0.8413389263311002,CCE1
2014-05-21 06:59:59.999996672,40.0,33.52017,-122.50433,1.536845261538462,CCE1
2014-05-22 06:59:59.999996672,15.0,34.32317,-120.8135,2.3401174922830825,CCE2
2014-05-22 06:59:59.999996672,20.0,33.52017,-122.50433,0.685139323319799,CCE1
2014-05-22 06:59:59.999996672,40.0,33.52017,-122.50433,1.625726953846154,CCE1
2014-05-23 06:59:59.999996672,20.0,33.52017,-122.50433,0.5330870023025474,CCE1
2014-05-23 06:59:59.999996672,40.0,33.52017,-122.50433,1.5307851461538464,CCE1
2014-05-23 06:59:59.999996672,15.0,34.32317,-120.8135,2.5522891621517374,CCE2
2014-05-24 06:59:59.999996672,15.0,34.32317,-120.8135,8.293052070101274,CCE2
2014-05-24 06:59:59.999996672,40.0,33.52017,-122.50433,1.3691820692307692,CCE1
2014-05-24 06:59:59.999996672,20.0,33.52017,-122.50433,0.44276537865826765,CCE1
2014-05-25 06:59:59.999996672,15.0,34.32317,-120.8135,5.7903886787254395,CCE2
2014-05-25 06:59:59.999996672,40.0,33.52017,-122.50433,1.2675068000000003,CCE1
2014-05-25 06:59:59.999996672,20.0,33.52017,-122.50433,0.5393904664380752,CCE1
2014-05-26 06:59:59.999996672,15.0,34.32317,-120.8135,1.6211792705026615,CCE2
2014-05-26 06:59:59.999996672,40.0,33.52017,-122.50433,1.597951425,CCE1
2014-05-26 06:59:59.999996672,20.0,33.52017,-122.50433,0.5258799613919241,CCE1
2014-05-27 06:59:59.999996672,20.0,33.52017,-122.50433,0.5285465146366661,CCE1
2014-05-27 06:59:59.999996672,40.0,33.52017,-122.50433,1.2257593384615386,CCE1
2014-05-27 06:59:59.999996672,15.0,34.32317,-120.8135,2.1782009405597607,CCE2
2014-05-28 06:59:59.999996672,15.0,34.32317,-120.8135,3.3081407384199735,CCE2
2014-05-28 06:59:59.999996672,40.0,33.52017,-122.50433,1.3409015307692311,CCE1
2014-05-28 06:59:59.999996672,20.0,33.52017,-122.50433,0.6396870893956482,CCE1
2014-05-29 06:59:59.999996672,40.0,33.52017,-122.50433,0.9065932615384612,CCE1
2014-05-29 06:59:59.999996672,20.0,33.52017,-122.50433,0.7154960117822445,CCE1
2014-05-29 06:59:59.999996672,15.0,34.32317,-120.8135,8.826331136287722,CCE2
2014-05-30 06:59:59.999996672,15.0,34.32317,-120.8135,11.34666216996748,CCE2
2014-05-30 06:59:59.999996672,20.0,33.52017,-122.50433,0.3372573112433575,CCE1
2014-05-30 06:59:59.999996672,40.0,33.52017,-122.50433,1.177783425,CCE1
2014-05-31 06:59:59.999996672,15.0,34.32317,-120.8135,11.836362525246754,CCE2
