date,station,ph
2013-03-26,CCE2,7.929399123277702
2013-03-27,CCE2,7.926884450535451
2013-03-28,CCE2,7.887077570846316
2013-03-29,CCE2,7.917766189299424
2013-03-30,CCE2,7.930521028440137
2013-03-31,CCE2,7.8828123030872055
2013-04-01,CCE2,7.905265298573528
2013-04-02,CCE2,7.921574157285992
2013-04-03,CCE2,7.929855286950268
2013-04-04,CCE2,7.7838057222623425
2013-04-05,CCE2,7.691546199312232
2013-04-06,CCE2,7.862722176055912
2013-04-07,CCE2,7.960252875814418
2013-04-08,CCE2,7.940501610131135
2013-04-09,CCE2,7.781113564518261
2013-04-10,CCE2,7.650616344713834
2013-04-11,CCE2,7.965670823597904
2013-04-12,CCE2,7.963337883306853
2013-04-13,CCE2,7.938376979857751
2013-04-14,CCE2,7.900393858799659
2013-04-15,CCE2,7.944373337509401
2013-04-16,CCE2,7.988018335865427
2013-04-17,CCE2,7.975800749561692
2013-04-18,CCE2,7.958393945379171
2013-04-19,CCE2,7.978871498297276
2013-04-20,CCE2,7.99969385035628
2013-04-21,CCE2,7.987922546115215
2013-04-22,CCE2,8.006241437264427
2013-04-23,CCE2,8.01586428849965
2013-04-24,CCE2,8.014102104255834
2013-04-25,CCE2,8.081694909649222
2013-04-26,CCE2,8.125764263799828
2013-04-27,CCE2,8.08356684378736
2013-04-28,CCE2,8.076184892937356
2013-04-29,CCE2,8.046171368051484
2013-04-30,CCE2,8.037386852805673
2013-05-01,CCE2,8.027035665165798
2013-05-02,CCE2,8.036295064937397
2013-05-03,CCE2,7.948507728202352
2013-05-04,CCE2,7.9388799895427224
2013-05-05,CCE2,7.9662542708253055
2013-05-06,CCE2,8.058662220099757
2013-05-07,CCE2,7.990047220049348
2013-05-08,CCE2,7.966940003092973
2013-05-09,CCE2,8.022993620820175
2013-05-10,CCE2,8.08569017745958
2013-05-11,CCE2,8.053148979864991
2013-05-12,CCE2,8.055920990446468
2013-05-13,CCE2,8.08560243852048
2013-05-14,CCE2,8.07524391365144
2013-05-15,CCE2,8.028564191039496
2013-05-16,CCE2,7.95508380145037
2013-05-17,CCE2,7.918265045071973
2013-05-18,CCE2,7.91662831018758
2013-05-19,CCE2,7.953112426645885
2013-05-20,CCE2,7.920575898997917
2013-05-21,CCE2,7.995918157106434
2013-05-22,CCE2,8.032285520413302
2013-05-23,CCE2,7.923588581188247
2013-05-24,CCE2,7.907220765634455
2013-05-25,CCE2,7.972518413130505
2013-05-26,CCE2,8.00650398531897
2013-05-27,CCE2,7.985019846327258
2013-05-28,CCE2,7.968767822984688
2013-05-29,CCE2,7.9492492462885815
2013-05-30,CCE2,7.933396726420621
2013-05-31,CCE2,7.859121643799191
2013-06-01,CCE2,7.841065459029765
2013-06-02,CCE2,7.893650535909284
2013-06-03,CCE2,7.978982697056712
2013-06-04,CCE2,7.958281988388194
2013-06-05,CCE2,7.981844774770262
2013-06-06,CCE2,8.005030099447389
2013-06-07,CCE2,8.03936126099662
2013-06-08,CCE2,7.987931166699318
2013-06-09,CCE2,7.963717941663777
2013-06-10,CCE2,7.933026103296676
2013-06-11,CCE2,7.9806008775013995
2013-06-12,CCE2,8.050582540029712
2013-06-13,CCE2,8.010280373008698
2013-06-14,CCE2,8.02438528354792
2013-06-15,CCE2,8.02732651660195
2013-06-16,CCE2,8.013854342133708
2013-06-17,CCE2,8.054517712748373
2013-06-18,CCE2,8.007928748036855
2013-06-19,CCE2,7.920244539917242
2013-06-20,CCE2,7.857471068568997
2013-06-21,CCE2,7.8453991249602915
2013-06-22,CCE2,7.826244916880836
2013-06-23,CCE2,7.827018894137013
2013-06-24,CCE2,7.851404572957588
2013-06-25,CCE2,7.906760250254204
2013-06-26,CCE2,7.986792674876029
2013-06-27,CCE2,7.990251318825446
2013-06-28,CCE2,7.951063428747627
2013-06-29,CCE2,7.939618263874848
2013-06-30,CCE2,7.997999012718804
2013-07-01,CCE2,7.948504725977188
2013-07-02,CCE2,7.939205777807158
2013-07-03,CCE2,7.972615471578428
2013-07-04,CCE2,8.013889552622972
2013-07-05,CCE2,8.009434559076313
2013-07-06,CCE2,8.049028367144784
2013-07-07,CCE2,7.973938176426805
2013-07-08,CCE2,8.016876119089039
2013-07-09,CCE2,8.031513679771482
2013-07-10,CCE2,8.023834636546665
2013-07-11,CCE2,7.9996714155604876
2013-07-12,CCE2,8.054255608582697
2013-07-13,CCE2,7.9761615449035785
2013-07-14,CCE2,7.974184621467132
2013-07-15,CCE2,7.931419580500429
2013-07-16,CCE2,7.911957747309301
2013-07-17,CCE2,7.887377110466544
2013-07-18,CCE2,7.891769641528769
2013-07-19,CCE2,7.869996528844361
2013-07-20,CCE2,7.86985403521738
2013-07-21,CCE2,7.86783936695263
2013-07-22,CCE2,7.84059932815959
2013-07-23,CCE2,7.913380805424804
2013-07-24,CCE2,7.923824934078528
2013-07-25,CCE2,8.03597959424735
2013-07-26,CCE2,8.02881379778754
2013-07-27,CCE2,7.9860836307103655
2013-07-28,CCE2,7.923248259832305
2013-07-29,CCE2,7.8943024882312836
2013-07-30,CCE2,7.928264530818929
2013-07-31,CCE2,7.974546803309554
2013-08-01,CCE2,8.017255795408833
2013-08-02,CCE2,8.02000861349
2013-08-03,CCE2,8.018317891657492
2013-08-04,CCE2,8.01458354669625
2013-08-05,CCE2,8.00107499085276
2013-08-06,CCE2,8.010160329116221
2013-08-07,CCE2,8.00126878547337
2013-08-08,CCE2,7.943782789610295
2013-08-09,CCE2,7.906076665952567
2013-08-10,CCE2,7.960678435634345
2013-08-11,CCE2,8.030189077300527
2013-08-12,CCE2,8.026618827166729
2013-08-13,CCE2,8.01397219773285
2013-08-14,CCE2,8.023769419408596
2013-08-15,CCE2,8.016648006428316
2013-08-16,CCE2,8.001613406631787
2013-08-17,CCE2,8.011074078238742
2013-08-18,CCE2,8.005958596670148
2013-08-19,CCE2,7.945156565686129
2013-08-20,CCE2,7.924590377196009
2013-08-21,CCE2,7.97107280257021
2013-08-22,CCE2,7.9551762298395365
2013-08-23,CCE2,8.010556364984279
2013-08-24,CCE2,8.002069096702618
2013-08-25,CCE2,7.9813588531698825
2013-08-26,CCE2,7.979655786397578
2013-08-27,CCE2,8.006982472686841
2013-08-28,CCE2,7.96592172268623
2013-08-29,CCE2,7.916047191452608
2013-08-30,CCE2,7.951999888652549
2013-08-31,CCE2,7.951373811086211
2013-09-01,CCE2,7.9499173809947346
2013-09-02,CCE2,7.962669233958974
2013-09-03,CCE2,8.01677545971368
2013-09-04,CCE2,8.05839604346265
2013-09-05,CCE2,8.072376807139836
2013-09-06,CCE2,8.011813575884
2013-09-07,CCE2,7.950612420514838
2013-09-08,CCE2,7.982135459375901
2013-09-09,CCE2,7.933833975316204
2013-09-10,CCE2,7.985658452639985
2013-09-11,CCE2,7.896441876435788
2013-09-12,CCE2,8.012676076438018
2013-09-13,CCE2,8.05774432308182
2013-09-14,CCE2,7.975770230618042
2013-09-15,CCE2,7.953165395009186
2013-09-16,CCE2,7.922719321795355
2013-09-17,CCE2,7.921497088897457
2013-09-18,CCE2,7.929350707029026
2013-09-19,CCE2,7.925125979602058
2013-09-20,CCE2,7.894925036785725
2013-09-21,CCE1,
2013-09-21,CCE2,7.840020580865797
2013-09-22,CCE1,
2013-09-22,CCE2,7.934259295693656
2013-09-23,CCE1,
2013-09-23,CCE2,7.9953545632257415
2013-09-24,CCE1,
2013-09-24,CCE2,8.015769099571513
2013-09-25,CCE1,
2013-09-25,CCE2,8.018003965731381
2013-09-26,CCE1,
2013-09-26,CCE2,7.967448121943272
2013-09-27,CCE1,
2013-09-27,CCE2,7.9387293259404546
2013-09-28,CCE1,
2013-09-28,CCE2,7.874089335873606
2013-09-29,CCE1,
2013-09-29,CCE2,7.872628102549382
2013-09-30,CCE1,8.041607106778821
2013-09-30,CCE2,7.97393199623221
2013-10-01,CCE1,8.068758127381397
2013-10-01,CCE2,7.993572890038415
2013-10-02,CCE1,8.061434384437582
2013-10-02,CCE2,7.995718710757124
2013-10-03,CCE1,8.050783825560528
2013-10-03,CCE2,8.008781819270618
2013-10-04,CCE1,8.05278531794632
2013-10-04,CCE2,7.91034091501324
2013-10-05,CCE1,8.04726945748802
2013-10-05,CCE2,7.7865129237624915
2013-10-06,CCE1,8.04000698374577
2013-10-06,CCE2,7.68396561969741
2013-10-07,CCE1,8.041164514206704
2013-10-07,CCE2,7.835454212928888
2013-10-08,CCE1,8.049096961862686
2013-10-08,CCE2,7.915255105574235
2013-10-09,CCE1,8.035053778088525
2013-10-09,CCE2,7.992909915708599
2013-10-10,CCE1,8.03618714920274
2013-10-10,CCE2,7.978096532524456
2013-10-11,CCE1,8.039088226839771
2013-10-11,CCE2,7.979403268940039
2013-10-12,CCE1,8.037840562100577
2013-10-12,CCE2,7.989730438406757
2013-10-13,CCE1,8.029545079288773
2013-10-13,CCE2,8.02006153311581
2013-10-14,CCE1,8.019776898090383
2013-10-14,CCE2,7.9611234770071375
2013-10-15,CCE1,8.030294724114329
2013-10-15,CCE2,7.88047491784823
2013-10-16,CCE1,8.03912229801967
2013-10-16,CCE2,7.849827039108665
2013-10-17,CCE1,8.040453596039441
2013-10-17,CCE2,7.848703346252833
2013-10-18,CCE1,8.022038924456506
2013-10-18,CCE2,7.875536511879102
2013-10-19,CCE1,8.03448259463273
2013-10-19,CCE2,7.925159272627727
2013-10-20,CCE1,8.032336929806974
2013-10-20,CCE2,7.922569534202765
2013-10-21,CCE1,8.027321927022935
2013-10-21,CCE2,7.915112923053886
2013-10-22,CCE1,8.012104577622749
2013-10-22,CCE2,7.863383090595284
2013-10-23,CCE1,8.025399635640447
2013-10-23,CCE2,7.891763625969454
2013-10-24,CCE1,8.02488391635795
2013-10-24,CCE2,7.921914242950069
2013-10-25,CCE1,8.020420719927161
2013-10-25,CCE2,7.943566229873734
2013-10-26,CCE1,8.03731717933094
2013-10-26,CCE2,7.9610094462202285
2013-10-27,CCE1,8.025848831446039
2013-10-27,CCE2,7.971122870845467
2013-10-28,CCE1,8.005763987708482
2013-10-28,CCE2,7.953836412162424
2013-10-29,CCE1,7.9915903904107575
2013-10-29,CCE2,7.895545140371715
2013-10-30,CCE1,8.003666977929697
2013-10-30,CCE2,7.889297700455789
2013-10-31,CCE1,8.03090401437115
2013-10-31,CCE2,7.911903448689636
2013-11-01,CCE1,8.044940605953995
2013-11-01,CCE2,7.890059789646711
2013-11-02,CCE1,8.0388741002929
2013-11-02,CCE2,7.8930758796442335
2013-11-03,CCE1,8.037879315631091
2013-11-03,CCE2,7.957856045985955
2013-11-04,CCE1,8.046139228351231
2013-11-04,CCE2,7.9980768566111
2013-11-05,CCE1,8.049408176176774
2013-11-05,CCE2,7.996690301225883
2013-11-06,CCE1,8.046440505240982
2013-11-06,CCE2,7.917332744449382
2013-11-07,CCE1,8.044466905901361
2013-11-07,CCE2,7.886175701402248
2013-11-08,CCE1,8.048172760089404
2013-11-08,CCE2,7.947237082659388
2013-11-09,CCE1,8.043942696458137
2013-11-09,CCE2,7.9748323241483865
2013-11-10,CCE1,8.043872151759926
2013-11-10,CCE2,7.940098508986806
2013-11-11,CCE1,8.043154564647994
2013-11-11,CCE2,7.969623172027382
2013-11-12,CCE1,8.04011358864734
2013-11-12,CCE2,8.017135402181134
2013-11-13,CCE1,8.04457592702155
2013-11-13,CCE2,8.033396214278858
2013-11-14,CCE1,8.040671758089124
2013-11-14,CCE2,8.009496313886858
2013-11-15,CCE1,8.037356095572504
2013-11-15,CCE2,7.995313825137881
2013-11-16,CCE1,8.040460261206647
2013-11-16,CCE2,7.983522652419906
2013-11-17,CCE1,8.045023750653572
2013-11-17,CCE2,8.0201247073045
2013-11-18,CCE1,8.051073463674008
2013-11-18,CCE2,8.014939085266995
2013-11-19,CCE1,8.043538940040794
2013-11-19,CCE2,8.040658183335411
2013-11-20,CCE1,8.036400645177773
2013-11-20,CCE2,8.03672936242965
2013-11-21,CCE1,8.038015507505165
2013-11-21,CCE2,8.02502943433405
2013-11-22,CCE1,8.041702960228742
2013-11-22,CCE2,8.068105471283337
2013-11-23,CCE1,8.0411074344058
2013-11-23,CCE2,8.056691833212701
2013-11-24,CCE1,8.03713874758409
2013-11-24,CCE2,8.057756774327165
2013-11-25,CCE1,8.045535330248558
2013-11-25,CCE2,8.066919651473597
2013-11-26,CCE1,8.049872551956463
2013-11-26,CCE2,8.043965118546256
2013-11-27,CCE1,8.051025335416119
2013-11-27,CCE2,8.01822176153271
2013-11-28,CCE1,8.045980223700315
2013-11-28,CCE2,8.039914446487925
2013-11-29,CCE1,8.040201988638085
2013-11-29,CCE2,8.038277221769386
2013-11-30,CCE1,8.047418967415837
2013-11-30,CCE2,8.034383454050134
2013-12-01,CCE1,8.051481900621962
2013-12-01,CCE2,8.04258408108295
2013-12-02,CCE1,8.046022422095955
2013-12-02,CCE2,8.03078053650699
2013-12-03,CCE1,8.042180633550165
2013-12-03,CCE2,8.032356998872563
2013-12-04,CCE1,8.052175531734509
2013-12-04,CCE2,8.041080925172478
2013-12-05,CCE1,8.059830079496987
2013-12-05,CCE2,8.040892969478984
2013-12-06,CCE1,8.059596511461894
2013-12-06,CCE2,8.040431277044432
2013-12-07,CCE1,8.058811147159824
2013-12-07,CCE2,8.039972386132385
2013-12-08,CCE1,8.058829804452317
2013-12-08,CCE2,8.025105741321251
2013-12-09,CCE1,8.057197310603264
2013-12-09,CCE2,8.024157916034245
2013-12-10,CCE1,8.057228411031149
2013-12-10,CCE2,8.009284362760592
2013-12-11,CCE1,8.058190333134771
2013-12-11,CCE2,8.009369268468824
2013-12-12,CCE1,8.062282885132928
2013-12-12,CCE2,8.009232751422354
2013-12-13,CCE1,8.063018683548068
2013-12-13,CCE2,8.032694982804772
2013-12-14,CCE1,8.063374514693058
2013-12-14,CCE2,8.021571715165646
2013-12-15,CCE1,8.06164612800604
2013-12-15,CCE2,8.02030103471909
2013-12-16,CCE1,8.062669491225966
2013-12-16,CCE2,8.020613521878401
2013-12-17,CCE1,8.062544428115395
2013-12-17,CCE2,8.015578275885767
2013-12-18,CCE1,8.063582729700634
2013-12-18,CCE2,8.038188954206753
2013-12-19,CCE1,8.0615241480075
2013-12-19,CCE2,8.044007655100616
2013-12-20,CCE1,8.058100612452103
2013-12-20,CCE2,8.038148054707268
2013-12-21,CCE1,8.05742542016266
2013-12-21,CCE2,8.024385195993796
2013-12-22,CCE1,8.056187036525818
2013-12-22,CCE2,8.022672097148265
2013-12-23,CCE1,8.054271762301084
2013-12-23,CCE2,8.010905419832385
2013-12-24,CCE1,8.052735144117717
2013-12-24,CCE2,8.031680247995007
2013-12-25,CCE1,8.054649358873837
2013-12-25,CCE2,8.013842803099175
2013-12-26,CCE1,8.058530397435012
2013-12-26,CCE2,8.014174545018177
2013-12-27,CCE1,8.055796248694092
2013-12-27,CCE2,7.991918312166476
2013-12-28,CCE1,8.054681747918975
2013-12-28,CCE2,8.026578817224882
2013-12-29,CCE1,8.059814670307814
2013-12-29,CCE2,8.041437149537062
2013-12-30,CCE1,8.05892955065143
2013-12-30,CCE2,8.02604323807787
2013-12-31,CCE1,8.057931737420517
2013-12-31,CCE2,8.042208482864941
2014-01-01,CCE1,8.055977650608094
2014-01-01,CCE2,8.035445596867815
2014-01-02,CCE1,8.05899455416229
2014-01-02,CCE2,8.025371774734543
2014-01-03,CCE1,8.058973502677828
2014-01-03,CCE2,8.018352569338639
2014-01-04,CCE1,8.058568142443173
2014-01-04,CCE2,8.039177770831898
2014-01-05,CCE1,8.058329394876557
2014-01-05,CCE2,8.030424791406338
2014-01-06,CCE1,8.058478901474098
2014-01-06,CCE2,8.007339289688813
2014-01-07,CCE1,8.061653151094575
2014-01-07,CCE2,8.028731160299964
2014-01-08,CCE1,8.058562744779417
2014-01-08,CCE2,8.038853100362868
2014-01-09,CCE1,8.056693763636318
2014-01-09,CCE2,8.027029247834966
2014-01-10,CCE1,8.06302804290491
2014-01-10,CCE2,8.018929645789347
2014-01-11,CCE1,8.064073819277583
2014-01-11,CCE2,8.004359976614355
2014-01-12,CCE1,8.064972648958312
2014-01-12,CCE2,8.011650169541406
2014-01-13,CCE1,8.062949108184
2014-01-13,CCE2,8.00979565403914
2014-01-14,CCE1,8.060376098905673
2014-01-14,CCE2,8.016312061283024
2014-01-15,CCE1,8.059967576616602
2014-01-15,CCE2,8.000876981723586
2014-01-16,CCE1,8.0577234035484
2014-01-16,CCE2,7.983140246134634
2014-01-17,CCE1,8.058394210878024
2014-01-17,CCE2,7.970218443234014
2014-01-18,CCE1,8.059139438302093
2014-01-18,CCE2,7.983950511067765
2014-01-19,CCE1,8.058535394226798
2014-01-19,CCE2,8.013830066101118
2014-01-20,CCE1,8.058718448444653
2014-01-20,CCE2,8.015005460042357
2014-01-21,CCE1,8.059456779753205
2014-01-21,CCE2,8.038973158027657
2014-01-22,CCE1,8.05663897708205
2014-01-22,CCE2,8.036353482915679
2014-01-23,CCE1,8.034671666835472
2014-01-23,CCE2,8.020603094418979
2014-01-24,CCE1,8.041860991853435
2014-01-24,CCE2,8.031267659013178
2014-01-25,CCE1,8.049540267005375
2014-01-25,CCE2,8.02632024651052
2014-01-26,CCE1,8.05051312301276
2014-01-26,CCE2,7.948218899845636
2014-01-27,CCE1,8.058922296809618
2014-01-27,CCE2,7.966099770273307
2014-01-28,CCE1,8.059972635887185
2014-01-28,CCE2,7.930245334902623
2014-01-29,CCE1,8.067208059416586
2014-01-29,CCE2,7.998424386881967
2014-01-30,CCE1,8.063614590574835
2014-01-30,CCE2,8.015316332299932
2014-01-31,CCE1,8.064412058363317
2014-01-31,CCE2,7.97899297390595
2014-02-01,CCE1,8.068151320430216
2014-02-01,CCE2,7.975178796955164
2014-02-02,CCE1,8.06298067795788
2014-02-02,CCE2,7.967779746507959
2014-02-03,CCE1,8.0533419403996
2014-02-03,CCE2,8.00438917284268
2014-02-04,CCE1,8.06018314217244
2014-02-04,CCE2,8.006185133325246
2014-02-05,CCE1,8.063328290168313
2014-02-05,CCE2,8.004311856235077
2014-02-06,CCE1,8.061015863994433
2014-02-06,CCE2,8.015822139503655
2014-02-07,CCE1,8.059221008504887
2014-02-07,CCE2,8.004475126642209
2014-02-08,CCE1,8.062203162235136
2014-02-08,CCE2,7.999077677776458
2014-02-09,CCE1,8.057357300044492
2014-02-09,CCE2,8.011017989087959
2014-02-10,CCE1,8.051394047796043
2014-02-10,CCE2,8.028659980911845
2014-02-11,CCE1,8.046487160734364
2014-02-11,CCE2,8.048776156024607
2014-02-12,CCE1,8.05527883572977
2014-02-12,CCE2,8.041420679868901
2014-02-13,CCE1,8.063300579352449
2014-02-13,CCE2,8.033737208214463
2014-02-14,CCE1,8.063383044501474
2014-02-14,CCE2,7.976498403906313
2014-02-15,CCE1,8.062026802675236
2014-02-15,CCE2,7.973612830922033
2014-02-16,CCE1,8.064816398042334
2014-02-16,CCE2,7.997913983743842
2014-02-17,CCE1,8.056022762342634
2014-02-17,CCE2,8.002157839617917
2014-02-18,CCE1,8.08031266232076
2014-02-18,CCE2,8.019160003707698
2014-02-19,CCE1,8.076222517760643
2014-02-19,CCE2,8.008986743198877
2014-02-20,CCE1,8.074753033320677
2014-02-20,CCE2,7.979760938059203
2014-02-21,CCE1,8.073524069865773
2014-02-21,CCE2,7.9553537463687745
2014-02-22,CCE1,8.071511114101176
2014-02-22,CCE2,7.973362389182646
2014-02-23,CCE1,8.07363699103156
2014-02-23,CCE2,8.020983705754855
2014-02-24,CCE1,8.078303600520782
2014-02-24,CCE2,7.95096475964322
2014-02-25,CCE1,8.075338515068564
2014-02-25,CCE2,7.931698086202143
2014-02-26,CCE1,8.073857421055417
2014-02-26,CCE2,7.948964315309347
2014-02-27,CCE1,8.073245869689629
2014-02-27,CCE2,7.98673675639314
2014-02-28,CCE1,8.075548577948581
2014-02-28,CCE2,8.003216177190353
2014-03-01,CCE1,8.076753917343718
2014-03-01,CCE2,8.00073747077987
2014-03-02,CCE1,8.071800085419179
2014-03-02,CCE2,7.983550384278467
2014-03-03,CCE1,8.070769724477747
2014-03-03,CCE2,7.9710828046002895
2014-03-04,CCE1,8.070661316457066
2014-03-04,CCE2,7.840363900282736
2014-03-05,CCE1,8.068594678929975
2014-03-05,CCE2,7.997719826557129
2014-03-06,CCE1,8.069232777133045
2014-03-06,CCE2,7.827301616639666
2014-03-07,CCE1,8.068918787202092
2014-03-07,CCE2,7.946106807000558
2014-03-08,CCE1,8.067443482070885
2014-03-08,CCE2,7.906742953576529
2014-03-09,CCE1,8.066244091130585
2014-03-09,CCE2,7.890471788953788
2014-03-10,CCE1,8.066025952489323
2014-03-10,CCE2,7.925395491351986
2014-03-11,CCE1,8.067980251284729
2014-03-11,CCE2,7.952686859460841
2014-03-12,CCE1,8.072780329716297
2014-03-12,CCE2,7.971060827276623
2014-03-13,CCE1,8.064843238090011
2014-03-13,CCE2,7.96337003761268
2014-03-14,CCE1,8.060062185825222
2014-03-14,CCE2,7.993844163573861
2014-03-15,CCE1,8.051819765192114
2014-03-15,CCE2,7.966641737706144
2014-03-16,CCE1,8.059062264744467
2014-03-16,CCE2,7.966858207464644
2014-03-17,CCE1,8.066157155514853
2014-03-17,CCE2,7.967257400007861
2014-03-18,CCE1,8.074074831585998
2014-03-18,CCE2,7.951202250719599
2014-03-19,CCE1,8.072554377252418
2014-03-19,CCE2,7.97481370933626
2014-03-20,CCE1,8.067375291003469
2014-03-20,CCE2,7.963587980980852
2014-03-21,CCE1,8.06701965043771
2014-03-21,CCE2,7.95332108347806
2014-03-22,CCE1,8.06821740157708
2014-03-22,CCE2,7.963497176054901
2014-03-23,CCE1,8.070447602270926
2014-03-23,CCE2,7.981252588488059
2014-03-24,CCE1,8.068500804441678
2014-03-24,CCE2,7.999786796266207
2014-03-25,CCE1,8.069178878005182
2014-03-25,CCE2,8.010471951067322
2014-03-26,CCE1,8.067867838040234
2014-03-26,CCE2,8.009992456770773
2014-03-27,CCE1,8.069645764535464
2014-03-27,CCE2,8.018204066723664
2014-03-28,CCE1,8.061904637827821
2014-03-28,CCE2,8.02504439695203
2014-03-29,CCE1,8.058878512618195
2014-03-29,CCE2,8.026114864015257
2014-03-30,CCE1,8.066174174870262
2014-03-30,CCE2,8.022840723160666
2014-03-31,CCE1,8.065188625297006
2014-03-31,CCE2,8.013400588372773
2014-04-01,CCE1,8.058610785493741
2014-04-01,CCE2,8.02096612071624
2014-04-02,CCE1,8.05403666060341
2014-04-02,CCE2,8.014033564111235
2014-04-03,CCE1,8.053546515365525
2014-04-03,CCE2,8.030332299855017
2014-04-04,CCE1,8.052488364591047
2014-04-04,CCE2,8.055530842953942
2014-04-05,CCE1,8.057590681705008
2014-04-05,CCE2,8.031172032046795
2014-04-06,CCE1,8.058458574308586
2014-04-06,CCE2,8.007684266538018
2014-04-07,CCE1,8.051118534740434
2014-04-07,CCE2,7.996328214046803
2014-04-08,CCE1,8.060249289411898
2014-04-08,CCE2,7.973315113167774
2014-04-09,CCE1,8.061849395771265
2014-04-09,CCE2,7.96756349427658
2014-04-10,CCE1,8.056913453510235
2014-04-10,CCE2,7.954421306467626
2014-04-11,CCE1,8.054731857732888
2014-04-11,CCE2,7.963171881087317
2014-04-12,CCE1,8.046629945244232
2014-04-12,CCE2,7.94874514579735
2014-04-13,CCE1,8.042601328362183
2014-04-13,CCE2,7.908571751440259
2014-04-14,CCE1,8.047102687627051
2014-04-14,CCE2,7.9341275587928015
2014-04-15,CCE1,8.035936780125152
2014-04-15,CCE2,7.9151304878182875
2014-04-16,CCE1,8.043259714094784
2014-04-16,CCE2,7.92067630653509
2014-04-17,CCE1,8.057690821922245
2014-04-17,CCE2,7.813802288074071
2014-04-18,CCE1,8.064743735144265
2014-04-18,CCE2,7.42151757031118
2014-04-19,CCE1,8.06300041042512
2014-04-19,CCE2,7.569084614852197
2014-04-20,CCE1,8.060574934574584
2014-04-20,CCE2,7.660190430308059
2014-04-21,CCE1,8.054174497317323
2014-04-21,CCE2,7.715501910514562
2014-04-22,CCE1,8.049142734892277
2014-04-22,CCE2,7.892763830988495
2014-04-23,CCE1,8.056905606061502
2014-04-23,CCE2,7.928215857682413
2014-04-24,CCE1,8.058799419083714
2014-04-24,CCE2,7.927093525113357
2014-04-25,CCE1,8.057293574816551
2014-04-25,CCE2,7.839777888816378
2014-04-26,CCE1,8.057933276005247
2014-04-26,CCE2,7.912444312733122
2014-04-27,CCE1,8.051692691220696
2014-04-27,CCE2,7.937020478841546
2014-04-28,CCE1,8.051885319057885
2014-04-28,CCE2,7.985571558787707
2014-04-29,CCE1,8.049326641241175
2014-04-29,CCE2,7.982266211249942
2014-04-30,CCE1,8.039547420295875
2014-04-30,CCE2,7.999242392767906
2014-05-01,CCE1,8.038816857220764
2014-05-01,CCE2,
2014-05-02,CCE1,8.043314337403919
2014-05-02,CCE2,8.013899072415681
2014-05-03,CCE1,8.05187595820514
2014-05-03,CCE2,8.000718562234722
2014-05-04,CCE1,8.055339799572524
2014-05-04,CCE2,7.961336011002239
2014-05-05,CCE1,8.057508893199914
2014-05-05,CCE2,7.957583870936658
2014-05-06,CCE1,8.057172116743567
2014-05-06,CCE2,7.942491594605667
2014-05-07,CCE1,8.056058012445797
2014-05-07,CCE2,7.995584984453056
2014-05-08,CCE1,8.054768301292423
2014-05-08,CCE2,8.00515728096691
2014-05-09,CCE1,8.052470945535152
2014-05-09,CCE2,7.969598234729929
2014-05-10,CCE1,8.047553264321257
2014-05-10,CCE2,7.988651614913153
2014-05-11,CCE1,8.048744205911522
2014-05-11,CCE2,7.964790114113213
2014-05-12,CCE1,8.048042359297108
2014-05-12,CCE2,7.982879371095804
2014-05-13,CCE1,8.048215505866905
2014-05-13,CCE2,7.966353180933408
2014-05-14,CCE1,8.05156516935991
2014-05-14,CCE2,8.01831340695846
2014-05-15,CCE1,8.052616803833542
2014-05-15,CCE2,8.029832267471798
2014-05-16,CCE1,8.049932439928309
2014-05-16,CCE2,8.089270706892952
2014-05-17,CCE1,8.046446716618737
2014-05-17,CCE2,8.083955169043218
2014-05-18,CCE1,8.051776633638225
2014-05-18,CCE2,7.9958252141637445
2014-05-19,CCE1,8.046600151390638
2014-05-19,CCE2,7.985970313507688
2014-05-20,CCE1,8.044103323747393
2014-05-20,CCE2,8.013893264369306
2014-05-21,CCE1,8.05149299072396
2014-05-21,CCE2,8.053922654983971
2014-05-22,CCE1,8.0586917208624
2014-05-22,CCE2,8.05337726659148
2014-05-23,CCE1,8.058909134516366
2014-05-23,CCE2,8.053166705355071
2014-05-24,CCE1,8.0579805159573
2014-05-24,CCE2,8.072532026181953
2014-05-25,CCE1,8.052593522748163
2014-05-25,CCE2,8.071084435161696
2014-05-26,CCE1,8.053328813587276
2014-05-26,CCE2,8.0506652462143
2014-05-27,CCE1,8.055026325387976
2014-05-27,CCE2,8.064471510643502
2014-05-28,CCE1,8.057085121513074
2014-05-28,CCE2,8.03677479442206
2014-05-29,CCE1,8.054079062878234
2014-05-29,CCE2,8.033391954865744
2014-05-30,CCE1,8.049349974843663
2014-05-30,CCE2,8.054898320869583
2014-05-31,CCE1,8.04869540558275
2014-05-31,CCE2,8.057768067038205
2014-06-01,CCE1,8.045264434417776
2014-06-01,CCE2,8.016118970233068
2014-06-02,CCE1,8.038424324613503
2014-06-02,CCE2,8.048620076415025
2014-06-03,CCE1,8.043332528863786
2014-06-03,CCE2,8.005642042091882
2014-06-04,CCE1,8.045287683499339
2014-06-04,CCE2,7.991632329840417
2014-06-05,CCE1,8.042359686268645
2014-06-05,CCE2,7.987315650688287
2014-06-06,CCE1,8.042560629552801
2014-06-06,CCE2,7.985006689235615
2014-06-07,CCE1,8.045421634356423
2014-06-07,CCE2,7.956698494171831
2014-06-08,CCE1,8.04531129630672
2014-06-08,CCE2,7.972519104541302
