date,scientific_name,larvae_count,larvae_10m2,latitude,longitude
1960-06-17,Sardinops sagax,1.0,4.54,25.566666,-112.316666
1960-06-18,Engraulis mordax,446.0,122.06199999999998,31.635999700000003,-118.3356661
1960-06-18,Sardinops sagax,1.0,2.74,34.096666,-121.111666
1960-06-19,Engraulis mordax,616.0,113.66923076923078,30.68999969230769,-118.5006406923077
1960-06-20,Engraulis mordax,251.0,165.29,32.7462495,-120.95624975
1960-06-21,Engraulis mordax,813.0,180.46363636363637,31.55560572727273,-117.3824239090909
1960-06-21,Sardinops sagax,30.0,19.12,30.769583,-116.328333
1960-06-22,Engraulis mordax,66.0,38.95333333333333,27.734999666666667,-115.55277766666666
1960-06-22,Sardinops sagax,7.0,9.87,27.938333,-115.233333
1960-06-24,Engraulis mordax,69.0,21.283333333333335,30.32222211111111,-118.6290738888889
1960-06-25,Engraulis mordax,9.0,6.1425,30.46041625,-119.98791625
1960-06-26,Engraulis mordax,111.0,39.75,32.228333125,-118.592708
1960-06-26,Sardinops sagax,9.0,25.65,32.816666,-117.516666
1960-06-27,Engraulis mordax,61.0,26.521666666666665,30.01888866666667,-116.29722199999999
1960-06-28,Engraulis mordax,277.0,64.66818181818182,30.991666363636362,-117.91696936363637
1960-06-29,Engraulis mordax,43.0,39.46666666666667,30.406110666666667,-119.92388833333332
1960-06-30,Engraulis mordax,40.0,14.9125,30.982499625,-117.73187475
1960-06-30,Sardinops sagax,1.0,2.86,31.7,-116.723333
1960-07-12,Engraulis mordax,8.0,6.34,34.116666333333335,-119.82499933333334
1960-07-13,Engraulis mordax,37.0,19.98,33.3199996,-120.9449998
1960-07-13,Sardinops sagax,1.0,2.61,32.658333,-121.033333
1960-07-14,Engraulis mordax,53.0,26.081666666666667,33.35749983333333,-119.75416633333333
1960-07-15,Engraulis mordax,105.0,100.64666666666666,33.333333,-118.06777766666666
1960-07-15,Sardinops sagax,3.0,8.82,33.341666,-118.05
1960-07-16,Engraulis mordax,3.0,4.52,32.333332999999996,-120.13749949999999
1960-07-17,Engraulis mordax,12.0,12.76,34.3716665,-120.709166
1960-07-18,Engraulis mordax,1.0,2.58,31.666666,-119.891666
1960-07-19,Engraulis mordax,267.0,161.95749999999998,32.732082999999996,-117.7324995
1960-07-19,Sardinops sagax,1.0,2.27,32.911666,-117.363333
1960-07-20,Engraulis mordax,53.0,47.723333333333336,34.59722166666666,-120.86833266666667
1960-07-20,Sardinops sagax,2.0,4.9,32.266666,-117.116666
1960-07-21,Engraulis mordax,48.0,17.45375,32.302291375,-118.621041375
1960-07-22,Engraulis mordax,1.0,2.85,29.941666,-118.733333
1960-07-23,Engraulis mordax,46.0,18.451428571428572,30.362618714285713,-116.79285685714285
1960-07-23,Sardinops sagax,14.0,8.244,30.309333,-116.7516664
1960-07-25,Engraulis mordax,34.0,26.4225,28.8437495,-116.27416649999999
1960-07-25,Sardinops sagax,52.0,81.82,28.5999995,-116.775
1960-07-26,Engraulis mordax,120.0,28.276999999999997,32.1368332,-118.3566663
1960-07-26,Sardinops sagax,74.0,43.69,28.145833,-114.73749975
1960-07-27,Engraulis mordax,37.0,34.946666666666665,28.308333,-115.73722199999999
1960-07-27,Sardinops sagax,14.0,39.76,28.308333,-115.395
1960-07-28,Engraulis mordax,2.0,2.96,26.970833,-117.0
1960-07-29,Engraulis mordax,11.0,6.068,26.964999799999998,-114.6099996
1960-08-03,Engraulis mordax,21.0,14.024000000000001,31.338333,-117.4426662
1960-08-03,Sardinops sagax,2.0,6.38,31.658333,-116.776666
1960-08-05,Engraulis mordax,27.0,25.486666666666668,29.732777666666664,-116.08722166666666
1960-08-05,Sardinops sagax,1.0,2.63,29.775,-116.011666
1960-08-06,Engraulis mordax,2.0,5.64,28.693333,-118.3
1960-08-09,Engraulis mordax,4.0,6.195,27.676666,-115.745833
1960-08-09,Sardinops sagax,2.0,6.18,27.606666,-115.875
1960-08-10,Engraulis mordax,11.0,7.223333333333334,31.394444000000004,-117.90166599999999
1960-08-11,Engraulis mordax,61.0,25.793333333333333,33.49999966666667,-118.51944416666667
1960-08-12,Engraulis mordax,527.0,202.34166666666667,28.132222,-115.04638866666666
1960-08-12,Sardinops sagax,141.0,107.83999999999999,25.847222,-112.78166633333335
1960-08-14,Engraulis mordax,14.0,14.184999999999999,28.6124995,-115.133333
1960-08-14,Sardinops sagax,28.0,54.32,28.308333,-114.866666
1960-08-15,Engraulis mordax,21.0,27.3,32.754166,-117.691666
1960-08-15,Sardinops sagax,20.0,51.4,32.911666,-117.363333
1960-08-17,Engraulis mordax,70.0,25.054285714285715,31.85523785714286,-117.27214257142857
1960-08-17,Sardinops sagax,18.0,12.816666666666668,31.88166633333333,-116.87166633333334
1960-08-18,Engraulis mordax,17.0,24.240000000000002,30.765,-116.295833
1960-08-18,Sardinops sagax,1.0,2.84,30.358333,-116.375
1960-08-19,Engraulis mordax,63.0,38.245000000000005,29.1312495,-115.39374975
1960-08-19,Sardinops sagax,4.0,2.535,29.1499995,-114.995833
1960-08-20,Engraulis mordax,95.0,32.24333333333333,27.96805516666667,-114.89027750000001
1960-08-20,Sardinops sagax,1077.0,486.6125,28.0624995,-114.89999975
1960-08-21,Engraulis mordax,16.0,13.553333333333333,26.444444,-113.98888833333332
1960-08-21,Sardinops sagax,1.0,2.18,26.483333,-113.483333
1960-08-22,Engraulis mordax,18.0,7.537999999999999,25.528333,-112.6816664
1960-08-22,Sardinops sagax,82.0,41.825,25.408333,-112.6229165
1960-09-10,Engraulis mordax,12.0,6.675,29.2937495,-115.64999974999999
1960-09-11,Engraulis mordax,42.0,21.82,28.893333000000002,-115.0549994
1960-09-11,Sardinops sagax,23.0,20.136666666666667,28.733333000000002,-115.07499933333334
1960-09-12,Engraulis mordax,26.0,9.321428571428571,28.48261857142857,-114.58571400000001
1960-09-12,Sardinops sagax,11.0,5.122,28.333333,-114.7299996
1960-09-13,Engraulis mordax,4.0,2.6533333333333333,28.133888666666667,-114.50944399999999
1960-09-13,Sardinops sagax,140.0,83.43333333333334,28.16,-114.45666633333333
1960-09-22,Engraulis mordax,4.0,4.73,34.3666665,-120.6916665
1960-10-03,Engraulis mordax,1.0,2.79,32.916666,-118.936666
1960-10-04,Engraulis mordax,9.0,7.403333333333333,33.34277766666667,-118.05555533333334
1960-10-04,Sardinops sagax,1.0,1.96,33.47,-117.778333
1960-10-07,Engraulis mordax,1.0,2.7,31.673333,-116.783333
1960-10-08,Sardinops sagax,1.0,2.86,29.883333,-119.983333
1960-10-11,Engraulis mordax,3.0,3.93,34.4674995,-120.496666
1960-10-12,Engraulis mordax,38.0,12.62375,33.320833,-118.943749625
1960-10-12,Sardinops sagax,1.0,2.81,34.2,-119.966666
1960-10-13,Engraulis mordax,2.0,2.5999999999999996,31.4066665,-118.105833
1960-10-15,Engraulis mordax,4.0,3.85,26.863888666666668,-117.188333
1960-10-15,Sardinops sagax,10.0,14.975,27.6241665,-115.723333
1960-10-18,Engraulis mordax,1.0,3.07,32.055,-117.483333
1960-10-20,Engraulis mordax,42.0,14.5325,28.47916625,-114.936666375
1960-10-20,Sardinops sagax,2.0,2.9299999999999997,28.983333000000002,-115.320833
1960-10-21,Engraulis mordax,45.0,31.5925,27.83541625,-114.96999975
1960-10-21,Sardinops sagax,166.0,81.72,27.9966664,-114.723333
1960-10-22,Engraulis mordax,12.0,15.645,28.6174995,-115.1591665
1960-10-22,Sardinops sagax,74.0,96.43,27.621665999999998,-114.48916650000001
1961-01-06,Engraulis mordax,2.0,6.72,35.028333,-120.941666
1961-01-07,Engraulis mordax,14.0,18.145,34.355833000000004,-120.69999949999999
1961-01-10,Engraulis mordax,3.0,3.38,36.3425,-122.2766665
1961-01-11,Engraulis mordax,2.0,3.58,37.308333,-122.615
1961-01-23,Engraulis mordax,3.0,3.125,33.397499499999995,-117.906666
1961-01-28,Engraulis mordax,44.0,30.767500000000002,31.434583,-117.284583
1961-01-29,Engraulis mordax,37.0,52.715,30.916666499999998,-118.2949995
1961-02-02,Engraulis mordax,859.0,293.4557142857143,29.399047,-116.630476
1961-02-03,Engraulis mordax,65.0,82.155,27.655833,-115.7174995
1961-02-04,Sardinops sagax,4.0,9.92,33.866666,-120.125
1961-02-05,Engraulis mordax,6.0,5.23,33.65277733333333,-119.51388833333333
1961-02-05,Sardinops sagax,24.0,30.355,33.2499995,-119.833333
1961-02-08,Engraulis mordax,2618.0,812.0222222222222,29.752777555555554,-115.90203677777777
1961-02-09,Engraulis mordax,5324.0,2722.2580000000003,24.843333,-113.7076664
1961-02-10,Engraulis mordax,896.0,316.53000000000003,31.03666625,-117.315207875
1961-02-11,Engraulis mordax,7.0,5.846666666666667,26.080555333333333,-117.244444
1961-02-12,Engraulis mordax,499.0,174.965,30.409166375,-116.5410415
1961-02-14,Engraulis mordax,52.0,36.505,28.683332999999998,-116.8166665
1961-02-15,Engraulis mordax,1330.0,478.79285714285714,28.719047285714286,-115.07738071428571
1961-02-15,Sardinops sagax,1.0,2.16,28.375,-114.25
1961-02-16,Engraulis mordax,630.0,382.124,28.404999600000004,-115.41399959999998
1961-02-16,Sardinops sagax,1.0,3.09,28.308333,-115.395
1961-02-17,Engraulis mordax,6.0,6.186666666666667,27.797222,-116.89444433333334
1961-02-18,Engraulis mordax,1339.0,947.8349999999999,27.1416665,-115.16666625
1961-02-18,Sardinops sagax,50.0,69.72,27.316666499999997,-114.8249995
1961-02-19,Engraulis mordax,921.0,457.16833333333335,26.481944166666665,-114.94166616666666
1961-02-20,Engraulis mordax,2500.0,2367.096666666667,25.67222166666667,-113.562222
1961-02-20,Sardinops sagax,2.0,6.54,25.676666,-113.566666
1961-04-08,Engraulis mordax,432.0,142.52833333333334,34.79555516666667,-121.14499983333333
1961-04-09,Engraulis mordax,84.0,115.23,34.0975,-121.353333
1961-04-10,Engraulis mordax,608.0,429.56,33.28749975,-122.88124975
1961-04-11,Engraulis mordax,3.0,10.92,32.116666,-125.3
1961-04-19,Engraulis mordax,104.0,96.275,34.183333000000005,-119.466666
1961-04-19,Sardinops sagax,4.0,9.68,34.133333,-119.566666
1961-04-20,Engraulis mordax,42.0,36.946666666666665,33.72222166666666,-120.42777766666666
1961-04-21,Engraulis mordax,365.0,207.164,32.788333,-122.0166664
1961-04-22,Engraulis mordax,549.0,187.46666666666667,33.14166644444444,-120.04444400000001
1961-04-23,Engraulis mordax,1010.0,322.88111111111107,32.16888844444444,-119.36907377777779
1961-04-23,Sardinops sagax,3.0,10.71,32.166666,-118.875
1961-04-24,Engraulis mordax,988.0,280.43545454545455,32.12015127272727,-119.77318154545455
1961-04-24,Sardinops sagax,14.0,15.166666666666666,32.11555533333333,-119.518333
1961-04-25,Engraulis mordax,171.0,90.80199999999999,31.2913328,-119.83166639999999
1961-04-26,Engraulis mordax,729.0,307.90999999999997,32.11666628571429,-117.88690442857144
1961-04-26,Sardinops sagax,1.0,3.16,32.191666,-117.275
1961-04-27,Engraulis mordax,663.0,332.12600000000003,31.351666599999998,-118.15666619999999
1961-04-27,Sardinops sagax,1.0,2.79,31.65,-118.533333
1961-04-28,Engraulis mordax,812.0,255.91,30.814814444444444,-117.26981433333334
1961-04-29,Engraulis mordax,106.0,36.995,29.934166375,-119.084999625
1961-04-29,Sardinops sagax,9.0,11.675,30.740833000000002,-118.573333
1961-04-30,Engraulis mordax,105.0,30.303333333333335,29.699444111111113,-118.30111066666667
1961-05-01,Engraulis mordax,362.0,145.25142857142856,29.416190142857143,-116.04285685714285
1961-05-02,Engraulis mordax,88.0,41.031666666666666,28.353332833333337,-117.84305516666666
1961-05-03,Engraulis mordax,1234.0,273.7425,28.415694083333335,-117.10763866666667
1961-05-04,Engraulis mordax,348.0,196.602,28.919333,-115.7469998
1961-05-05,Engraulis mordax,3057.0,665.716,27.815333066666668,-115.67466626666668
1961-05-05,Sardinops sagax,84.0,201.6,27.933333,-115.233333
1961-05-06,Engraulis mordax,259.0,68.67699999999999,26.693333000000003,-116.32049959999999
1961-05-06,Sardinops sagax,1.0,3.01,27.233333,-114.983333
1961-05-07,Engraulis mordax,44.0,39.196666666666665,25.727777666666668,-116.99611066666667
1961-05-08,Engraulis mordax,576.0,236.83857142857144,26.126190285714284,-114.913095
1961-05-09,Engraulis mordax,461.0,173.6342857142857,25.69166642857143,-114.13690442857144
1961-05-10,Engraulis mordax,268.0,258.2133333333333,25.514999666666665,-113.39444433333334
1961-06-29,Engraulis mordax,209.0,121.2425,35.1741665,-121.37458325
1961-06-30,Engraulis mordax,577.0,291.6483333333333,34.257222,-121.175833
1961-07-01,Engraulis mordax,12.0,12.975,33.1499995,-123.20333299999999
1961-07-04,Engraulis mordax,269.0,198.802,36.0483332,-122.36833320000001
1961-07-05,Engraulis mordax,94.0,153.38,36.755832999999996,-122.9791665
1961-07-07,Engraulis mordax,30.0,69.6,37.316666,-124.35
1961-07-12,Engraulis mordax,177.0,144.29749999999999,34.120833000000005,-119.75833275
1961-07-13,Engraulis mordax,1574.0,923.5200000000001,33.373333,-121.1549998
1961-07-13,Sardinops sagax,1.0,2.93,33.4,-121.1
1961-07-14,Engraulis mordax,207.0,88.55250000000001,32.605208125000004,-120.303958
1961-07-14,Sardinops sagax,1.0,2.03,33.333333,-119.658333
1961-07-15,Engraulis mordax,345.0,242.385,33.4712495,-118.183333
1961-07-15,Sardinops sagax,10.0,21.4,33.473333,-117.778333
1961-07-16,Engraulis mordax,47.0,48.410000000000004,32.16666633333333,-118.87777766666666
1961-07-16,Sardinops sagax,1.0,2.99,32.0,-119.225
1961-07-17,Engraulis mordax,54.0,33.303999999999995,31.2676662,-118.87966639999999
1961-07-18,Engraulis mordax,19.0,20.05,31.338888666666666,-118.98611066666668
1961-07-19,Engraulis mordax,3.0,8.04,32.2,-117.253333
1961-07-20,Engraulis mordax,139.0,204.33,32.266666,-117.116666
1961-07-20,Sardinops sagax,21.0,30.87,32.266666,-117.116666
1961-07-21,Engraulis mordax,18.0,12.2975,30.408333250000002,-116.25499975
1961-07-22,Engraulis mordax,1.0,2.2,27.933333,-115.245
1961-07-22,Sardinops sagax,17.0,37.4,27.933333,-115.245
1961-07-23,Engraulis mordax,2.0,4.96,30.136666,-116.713333
1961-07-24,Engraulis mordax,29.0,31.03,29.814999999999998,-115.908333
1961-07-24,Sardinops sagax,6.0,12.12,30.43,-116.183333
1961-07-27,Engraulis mordax,74.0,24.037777777777777,27.738888666666668,-114.483333
1961-07-27,Sardinops sagax,118.0,83.345,28.39374975,-114.602083
1961-07-28,Engraulis mordax,3.0,3.355,26.749166000000002,-113.77083300000001
1961-07-28,Sardinops sagax,27.0,29.6,26.478333,-113.48749950000001
1961-07-30,Engraulis mordax,9.0,8.516666666666667,26.416666333333335,-114.98999966666668
1961-07-31,Engraulis mordax,16.0,8.094,26.751999599999998,-114.404333
1961-07-31,Sardinops sagax,2.0,4.42,28.908333,-115.438333
1961-10-12,Engraulis mordax,11.0,10.116666666666667,34.783333,-120.91388833333333
1961-10-13,Engraulis mordax,11.0,14.09,34.7541665,-121.4875
1961-10-14,Engraulis mordax,5.0,12.7,34.141666,-121.166666
1961-10-15,Engraulis mordax,1.0,2.0,34.55,-125.2
1961-10-16,Engraulis mordax,14.0,21.015,35.929165999999995,-122.305833
1961-10-17,Engraulis mordax,5.0,8.17,36.183333,-122.5875
1961-10-18,Engraulis mordax,6.0,5.656666666666666,35.04444433333333,-120.59999966666668
1961-10-18,Sardinops sagax,30.0,16.076666666666668,34.205555333333336,-119.64444400000001
1961-10-19,Engraulis mordax,14.0,8.064,33.561666200000005,-120.7666664
1961-10-20,Engraulis mordax,3.0,3.535,33.041666500000005,-120.3374995
1961-10-21,Engraulis mordax,6.0,4.2125,33.46041625,-118.6062495
1961-10-21,Sardinops sagax,1.0,2.71,33.833333,-118.625
1961-10-22,Engraulis mordax,5.0,12.75,32.333333,-118.533333
1961-10-24,Engraulis mordax,1.0,2.83,31.933333,-117.833333
1961-10-25,Engraulis mordax,7.0,14.56,32.266666,-117.166666
1961-10-26,Engraulis mordax,7.0,5.116666666666666,32.62111066666667,-117.39277766666667
1961-10-27,Engraulis mordax,3.0,2.5633333333333335,30.845555333333333,-118.99555533333334
1961-10-28,Engraulis mordax,1.0,2.83,31.5,-117.1
1961-10-29,Engraulis mordax,16.0,7.251666666666668,30.174444166666664,-116.2152775
1961-10-29,Sardinops sagax,2.0,2.6799999999999997,29.8624995,-115.8375
1961-10-30,Engraulis mordax,1.0,2.93,29.033333,-115.95
1961-11-01,Engraulis mordax,16.0,9.736,28.558332999999998,-115.902333
1961-11-01,Sardinops sagax,9.0,13.73,28.3874995,-115.493333
1961-11-02,Engraulis mordax,13.0,8.025,28.770833,-115.01041624999999
1961-11-02,Sardinops sagax,12.0,10.395,28.158333,-114.74166650000001
1961-11-03,Engraulis mordax,16.0,5.934285714285714,27.29404728571429,-115.51380900000001
1961-11-03,Sardinops sagax,247.0,164.39249999999998,27.43124975,-115.34583275
1961-11-05,Engraulis mordax,4.0,5.710000000000001,26.820833,-114.295833
1961-11-05,Sardinops sagax,6.0,7.92,26.495832999999998,-113.4541665
1961-11-06,Engraulis mordax,14.0,11.743333333333334,26.179444,-113.57999966666667
1961-11-06,Sardinops sagax,44.0,55.125,26.1149995,-113.4674995
1961-11-07,Sardinops sagax,2.0,2.94,25.581666,-112.333333
1961-11-08,Engraulis mordax,1.0,2.41,24.783333,-113.713333
1961-11-10,Engraulis mordax,1.0,2.68,24.766666,-112.405
1961-11-10,Sardinops sagax,5.0,13.4,24.766666,-112.405
1961-11-11,Engraulis mordax,1.0,4.06,28.31,-114.885
1962-01-13,Engraulis mordax,1.0,2.29,34.803333,-121.358333
1962-01-14,Engraulis mordax,105.0,60.5775,34.6741665,-120.8966665
1962-01-21,Engraulis mordax,2.0,3.94,37.888333,-123.033333
1962-01-22,Engraulis mordax,2.0,5.84,37.791666,-123.266666
1962-01-29,Engraulis mordax,5.0,4.34,32.253333,-120.28333300000001
1962-01-30,Engraulis mordax,781.0,872.3649999999999,33.162916249999995,-118.422083
1962-01-30,Sardinops sagax,1.0,2.52,33.175,-118.391666
1962-01-31,Engraulis mordax,83.0,229.91,32.926666,-118.95
1962-02-01,Engraulis mordax,430.0,119.4811111111111,32.521296,-118.59407366666667
1962-02-02,Engraulis mordax,2.0,4.6,29.983333,-120.158333
1962-02-03,Engraulis mordax,81.0,34.25142857142857,32.71261871428572,-120.01547585714286
1962-02-04,Engraulis mordax,1286.0,456.7875,32.02416625,-118.188124625
1962-02-05,Engraulis mordax,590.0,241.9114285714286,29.792856857142855,-117.013571
1962-02-06,Engraulis mordax,1241.0,559.5766666666667,28.701666333333332,-117.11249950000001
1962-02-07,Engraulis mordax,1426.0,684.765,31.979166333333335,-117.72277733333334
1962-02-07,Sardinops sagax,8.0,9.2,32.233333,-117.1849995
1962-02-09,Engraulis mordax,787.0,315.844,30.761666400000003,-117.0916662
1962-02-10,Engraulis mordax,4828.0,2236.5383333333334,26.75666633333333,-114.9638885
1962-02-11,Engraulis mordax,5608.0,893.3483333333334,28.052083083333333,-115.49680533333333
1962-02-11,Sardinops sagax,186.0,95.81,25.25999966666667,-112.812222
1962-02-12,Engraulis mordax,526.0,154.12,28.320925555555554,-116.52499988888889
1962-02-13,Engraulis mordax,485.0,249.652,25.096332999999998,-114.00833279999999
1962-02-14,Engraulis mordax,1642.0,696.3871428571429,28.382142571428574,-115.70047585714285
1962-02-14,Sardinops sagax,1.0,2.98,28.308333,-115.395
1962-02-15,Engraulis mordax,2413.0,726.5555555555555,27.858703333333334,-115.0283328888889
1962-02-15,Sardinops sagax,115.0,88.68,27.524999666666663,-114.96111066666667
1962-02-16,Engraulis mordax,887.0,411.41333333333336,26.936110666666668,-115.86583316666668
1962-02-17,Engraulis mordax,299.0,138.25,26.564722,-115.29305533333333
1962-02-18,Engraulis mordax,2390.0,689.0122222222222,25.648148,-114.2861108888889
1962-02-18,Sardinops sagax,10.0,11.14,25.825,-113.2791665
1962-02-19,Engraulis mordax,637.0,1904.63,25.741666,-113.441666
1962-03-16,Engraulis mordax,28.0,38.470000000000006,35.160833,-121.445833
1962-03-17,Engraulis mordax,17.0,14.676666666666668,34.00333333333333,-121.47777733333334
1962-03-18,Engraulis mordax,93.0,72.77,33.692777666666665,-122.21666633333332
1962-03-22,Engraulis mordax,652.0,342.592,36.360333000000004,-122.3439998
1962-03-23,Engraulis mordax,4.0,8.88,37.266666,-122.666666
1962-03-24,Engraulis mordax,46.0,59.58,37.118333,-123.0374995
1962-03-28,Engraulis mordax,1.0,2.9,37.61,-123.616666
1962-04-05,Engraulis mordax,37.0,100.64,31.745,-121.166666
1962-04-06,Engraulis mordax,1362.0,758.586,32.4649998,-119.86633299999998
1962-04-06,Sardinops sagax,14.0,35.7,32.708333,-119.42
1962-04-07,Engraulis mordax,2686.0,2515.0033333333336,33.318333,-118.07055533333335
1962-04-07,Sardinops sagax,7.0,22.61,33.468333,-117.78
1962-04-11,Engraulis mordax,559.0,331.588,34.043333000000004,-119.8866662
1962-04-12,Engraulis mordax,4364.0,1304.1339999999998,31.980666300000003,-119.28399979999999
1962-04-13,Engraulis mordax,3450.0,961.4218181818181,32.59772709090909,-120.14318145454546
1962-04-14,Engraulis mordax,4227.0,1195.263,31.8179996,-118.929333
1962-04-15,Engraulis mordax,3020.0,1781.694,31.433332999999998,-120.36333300000001
1962-04-16,Engraulis mordax,1464.0,651.31,30.86111083333333,-120.458333
1962-04-17,Engraulis mordax,2279.0,1143.8633333333335,31.916666333333335,-117.8388885
1962-04-18,Engraulis mordax,460.0,794.0,31.512500000000003,-118.6541665
1962-04-19,Engraulis mordax,484.0,214.45833333333334,30.676388666666668,-117.24666633333334
1962-04-19,Sardinops sagax,19.0,41.42,31.1,-116.408333
1962-04-20,Engraulis mordax,78.0,77.36999999999999,29.150554999999997,-118.24388833333335
1962-04-21,Engraulis mordax,1386.0,496.555,30.01499975,-116.832291375
1962-04-21,Sardinops sagax,6.0,18.66,30.333333,-116.375
1962-04-22,Engraulis mordax,4654.0,2388.771818181818,28.98924218181818,-116.82409063636364
1962-04-22,Sardinops sagax,2.0,5.96,28.85,-116.288333
1962-04-23,Engraulis mordax,646.0,169.589,27.5054997,-116.89449970000001
1962-04-23,Sardinops sagax,2.0,5.1,27.485,-115.858333
1962-04-24,Engraulis mordax,4607.0,1400.7775,27.832291375,-116.1574995
1962-04-25,Engraulis mordax,2492.0,683.452,27.626666399999998,-115.2746663
1962-04-25,Sardinops sagax,11.0,21.12,27.941666,-115.233333
1962-04-26,Engraulis mordax,1700.0,624.0285714285714,26.335713714285713,-116.35952357142857
1962-04-27,Engraulis mordax,623.0,138.94307692307692,26.07064061538461,-114.90923038461538
1962-04-28,Engraulis mordax,669.0,117.02374999999999,25.280208125,-113.9874996875
1962-04-28,Sardinops sagax,1.0,2.64,26.075,-112.8
1962-04-29,Engraulis mordax,76.0,102.29,24.683332999999998,-114.658333
1962-04-30,Engraulis mordax,135.0,73.148,24.4499994,-113.552333
1962-05-01,Engraulis mordax,381.0,446.32,26.183333,-114.275
1962-05-02,Engraulis mordax,251.0,640.05,28.908333,-115.386666
1962-07-10,Engraulis mordax,143.0,126.48333333333333,33.962499666666666,-120.02999966666665
1962-07-11,Engraulis mordax,22.0,11.946000000000002,32.6259996,-122.0059996
1962-07-12,Engraulis mordax,349.0,171.36333333333332,33.2874995,-120.01166633333332
1962-07-12,Sardinops sagax,1.0,2.94,33.166666,-120.0
1962-07-13,Engraulis mordax,11.0,211.42857142,33.828333,-118.625
1962-07-15,Engraulis mordax,548.0,208.67428571428573,32.345714,-118.51619014285714
1962-07-16,Engraulis mordax,478.0,401.18333333333334,31.891665999999997,-119.43611066666666
1962-07-17,Engraulis mordax,2.0,10.8,31.5,-120.233333
1962-07-18,Engraulis mordax,11.0,30.58,31.508333,-117.116666
1962-07-19,Engraulis mordax,12.0,15.75,29.7999995,-115.933333
1962-07-20,Engraulis mordax,15.0,18.165,30.4374995,-117.725
1962-07-20,Sardinops sagax,3.0,7.26,32.266666,-117.15
1962-07-21,Engraulis mordax,24.0,10.824285714285717,30.140475857142857,-117.91309485714285
1962-07-22,Engraulis mordax,154.0,131.83666666666667,28.469444,-115.41777733333333
1962-07-22,Sardinops sagax,161.0,133.73,28.469444,-115.41777733333333
1962-07-23,Engraulis mordax,630.0,227.12166666666667,28.28361083333333,-114.795833
1962-07-23,Sardinops sagax,258.0,111.33,28.180333,-114.7666664
1962-07-24,Engraulis mordax,24.0,12.485,30.003333,-116.29374975
1962-07-24,Sardinops sagax,5.0,6.41,29.233333000000002,-116.295833
1962-07-25,Engraulis mordax,11.0,9.14,29.916666333333335,-117.675
1962-07-26,Engraulis mordax,92.0,42.884,26.9583332,-114.6016662
1962-07-26,Sardinops sagax,5.0,6.0,27.045833000000002,-114.5249995
1962-07-27,Engraulis mordax,52.0,26.036,27.8949996,-115.7333328
1962-07-27,Sardinops sagax,9.0,22.59,26.383333,-115.191666
1962-07-28,Engraulis mordax,21.0,25.03,26.137500000000003,-115.608333
1962-07-28,Sardinops sagax,8.0,19.04,26.225,-115.45
1962-07-29,Engraulis mordax,9.0,22.14,26.483333,-113.483333
1962-08-20,Engraulis mordax,24.0,29.73,34.258333,-120.9166665
1962-08-20,Sardinops sagax,1.0,2.45,34.366666,-120.683333
1962-08-26,Engraulis mordax,1.0,2.46,29.75,-125.333333
1962-08-27,Engraulis mordax,1.0,2.64,31.083333,-122.65
1962-08-29,Engraulis mordax,8.0,23.44,33.416666,-117.891666
1962-08-29,Sardinops sagax,27.0,39.155,33.445833,-117.83499950000001
1962-08-30,Engraulis mordax,128.0,302.08,33.075,-118.591666
1962-10-10,Engraulis mordax,60.0,21.38714285714286,34.600952,-120.5278567142857
1962-10-10,Sardinops sagax,1.0,2.48,34.133333,-119.566666
1962-10-11,Engraulis mordax,34.0,40.33,34.2824995,-120.8741665
1962-10-12,Engraulis mordax,38.0,12.6,33.247916375,-119.832291375
1962-10-12,Sardinops sagax,1.0,2.73,33.166666,-120.0
1962-10-13,Engraulis mordax,84.0,75.15333333333334,32.75111066666667,-117.690555
1962-10-14,Engraulis mordax,5.0,4.670000000000001,33.83666633333333,-122.84111066666667
1962-10-15,Engraulis mordax,3.0,30.48,36.123333,-121.898333
1962-10-16,Engraulis mordax,19.0,11.15,31.970833,-117.82291625
1962-10-17,Engraulis mordax,1.0,2.84,31.466666,-118.9
1962-10-18,Engraulis mordax,5.0,4.696666666666666,37.437221666666666,-122.89888866666666
1962-10-19,Engraulis mordax,36.0,23.015,32.412499499999996,-118.440833
1962-10-21,Engraulis mordax,1.0,2.81,30.0,-117.05
1962-10-22,Engraulis mordax,5.0,7.255,28.766666,-116.44999999999999
1962-10-22,Sardinops sagax,7.0,6.66,29.141666,-115.74444433333333
1962-10-24,Engraulis mordax,22.0,11.738,28.628332999999998,-115.1773328
1962-10-24,Sardinops sagax,12.0,8.2775,28.552083,-115.2987495
1962-10-25,Engraulis mordax,107.0,57.7475,27.983333000000002,-114.67916625000001
1962-10-25,Sardinops sagax,67.0,74.29,27.316666499999997,-114.8249995
1962-10-26,Engraulis mordax,64.0,83.2,28.05,-114.9
1962-10-26,Sardinops sagax,2.0,5.7,26.316666,-116.783333
1962-10-27,Engraulis mordax,13.0,8.6075,26.57708325,-114.04999975
1962-10-27,Sardinops sagax,40.0,21.078,26.5383332,-114.2666664
1962-11-01,Engraulis mordax,1.0,2.81,32.916666,-118.928333
1962-11-02,Engraulis mordax,1.0,2.52,33.475,-117.781666
1962-11-04,Engraulis mordax,12.0,18.62,31.593333,-116.9441665
1962-11-08,Engraulis mordax,1.0,2.69,29.766666,-116.0
1962-11-14,Engraulis mordax,192.0,554.88,26.5,-113.5
1962-11-14,Sardinops sagax,20.0,57.8,26.5,-113.5
